RhythmScore,AudioLoudness,VocalContent,AcousticQuality,InstrumentalScore,LivePerformanceLikelihood,MoodScore,TrackDurationMs,Energy,Duration_min,Duration_log,Duration_band,Loudness_band,Rhythm_x_Energy,Loudness_x_Energy,Mood_x_Energy,Vocal_plus_Instr,Acoustic_minus_Energy,Live_x_Vocal,Energy_to_Acoustic,Loudness_per_min,Audio_mean,Audio_std,Audio_max,Audio_min,BeatsPerMinute
0.3855,-7.948,0.1213,0.5395,0.0236,0.0243,0.4699,228975.75,0.5538,3.8163,12.3414,1.0,2.0,0.2135,-4.4016,0.2602,0.1449,-0.0143,0.0029,1.0246,-2.0827,0.3026,0.2388,0.5538,0.0236,119.1089
0.4566,-6.1318,0.0867,0.046,0.2902,0.133,0.0256,290901.4,0.9988,4.8484,12.5807,3.0,3.0,0.4561,-6.1245,0.0256,0.3769,-0.9528,0.0115,21.2602,-1.2647,0.291,0.3478,0.9988,0.0256,124.6697
0.4526,-13.356,0.1234,0.1588,0.0,0.0243,0.0659,121370.04,0.5836,2.0228,11.7066,0.0,0.0,0.2641,-7.7945,0.0385,0.1234,-0.4248,0.003,3.6516,-6.6026,0.2012,0.2263,0.5836,0.0,152.1382
0.7598,-8.6525,0.0235,0.2419,0.0065,0.3745,0.5365,170194.86,0.4654,2.8366,12.0447,0.0,2.0,0.3536,-4.0269,0.2497,0.03,-0.2235,0.0088,1.9162,-3.0503,0.344,0.2747,0.7598,0.0065,90.3375
0.4346,-10.7155,0.0664,0.0,0.0,0.2355,0.9088,270687.62,0.8273,4.5115,12.5087,3.0,1.0,0.3595,-8.8645,0.7518,0.0664,-0.8273,0.0156,822.8562,-2.3752,0.3532,0.3842,0.9088,0.0,134.0559
0.975,-5.2793,0.0814,0.2995,0.0024,0.1385,0.3224,142541.39,0.8563,2.3757,11.8674,0.0,3.0,0.8349,-4.5205,0.276,0.0838,-0.5567,0.0113,2.8491,-2.2222,0.3822,0.3831,0.975,0.0024,119.7726
0.7269,-14.0693,0.0235,0.2035,0.3389,0.1315,0.8123,176051.52,0.3645,2.9342,12.0785,0.0,0.0,0.265,-5.1287,0.2961,0.3624,-0.161,0.0031,1.7827,-4.7949,0.3716,0.2968,0.8123,0.0235,144.0222
0.447,-12.9624,0.1425,0.1114,0.3688,0.1279,0.6435,331894.12,0.5529,5.5316,12.7126,4.0,0.0,0.2471,-7.1665,0.3558,0.5113,-0.4415,0.0182,4.9202,-2.3434,0.342,0.2183,0.6435,0.1114,155.5726
0.5305,-17.6078,0.1099,0.6037,0.1658,0.2265,0.8393,255823.88,0.0059,4.2637,12.4522,2.0,0.0,0.0031,-0.1033,0.0049,0.2757,0.5979,0.0249,0.0097,-4.1297,0.3545,0.3059,0.8393,0.0059,125.1512
0.5769,-9.6658,0.0434,0.4744,0.1319,0.2887,0.5272,238721.17,0.0649,3.9787,12.3831,2.0,1.0,0.0374,-0.627,0.0342,0.1754,0.4096,0.0125,0.1364,-2.4294,0.3011,0.2266,0.5769,0.0434,169.5845
0.5423,-9.8117,0.1076,0.3378,0.0,0.298,0.2777,231808.69,0.1386,3.8635,12.3537,2.0,1.0,0.0752,-1.3599,0.0385,0.1076,0.1992,0.0321,0.4091,-2.5396,0.2432,0.1785,0.5423,0.0,140.4889
0.6643,-10.9392,0.0235,0.2323,0.2617,0.1905,0.3599,336864.78,0.3135,5.6144,12.7274,4.0,1.0,0.2082,-3.4291,0.1128,0.2852,-0.0812,0.0045,1.3437,-1.9484,0.2922,0.196,0.6643,0.0235,139.6131
0.352,-4.6117,0.1018,0.3467,0.0,0.2318,0.7242,264982.9,0.2555,4.4164,12.4874,3.0,3.0,0.0899,-1.1781,0.185,0.1018,0.0913,0.0236,0.7347,-1.0442,0.2874,0.2308,0.7242,0.0,128.3904
0.7909,-2.3121,0.0387,0.1145,0.0213,0.1687,0.4148,153785.22,0.6527,2.5631,11.9433,0.0,4.0,0.5162,-1.5092,0.2708,0.0601,-0.5383,0.0065,5.6522,-0.9021,0.3145,0.3095,0.7909,0.0213,104.5032
0.6614,-6.6727,0.0235,0.0,0.0,0.0864,0.3187,147920.83,0.2539,2.4653,11.9044,0.0,3.0,0.1679,-1.694,0.0809,0.0235,-0.2539,0.002,252.5132,-2.7066,0.192,0.2427,0.6614,0.0,98.5737
0.845,-10.4071,0.0402,0.0,0.0,0.0548,0.393,177813.31,0.8283,2.9636,12.0885,0.0,1.0,0.7,-8.6205,0.3256,0.0402,-0.8283,0.0022,823.9171,-3.5117,0.3088,0.3856,0.845,0.0,95.4088
0.5917,-10.8066,0.1778,0.0498,0.0,0.2214,0.5914,262655.97,0.9982,4.3776,12.4786,3.0,1.0,0.5906,-10.7872,0.5904,0.1778,-0.9484,0.0394,19.6676,-2.4686,0.3757,0.3631,0.9982,0.0,106.9293
0.8262,-6.9612,0.0594,0.2624,0.3106,0.207,0.8172,321832.2,0.1489,5.3639,12.6818,4.0,2.0,0.123,-1.0367,0.1217,0.37,0.1134,0.0123,0.5655,-1.2978,0.3759,0.3149,0.8262,0.0594,104.775
0.7936,-11.6899,0.0235,0.0456,0.3467,0.0826,0.4159,142673.69,0.957,2.3779,11.8683,0.0,1.0,0.7594,-11.1873,0.3981,0.3702,-0.9114,0.0019,20.5194,-4.9161,0.3807,0.3728,0.957,0.0235,61.7646
0.4095,-8.3711,0.0276,0.0,0.0,0.0814,0.0256,228881.03,0.9914,3.8147,12.341,1.0,2.0,0.406,-8.2991,0.0254,0.0276,-0.9914,0.0022,986.1144,-2.1944,0.2194,0.3701,0.9914,0.0,121.2816
0.7882,-9.9489,0.0527,0.1389,0.0675,0.3023,0.3908,172358.52,0.1726,2.8726,12.0573,0.0,1.0,0.136,-1.7172,0.0675,0.1202,-0.0337,0.0159,1.2336,-3.4633,0.2733,0.2579,0.7882,0.0527,50.9984
0.554,-4.8944,0.1899,0.0,0.1928,0.1367,0.5527,154773.28,0.5169,2.5796,11.9497,0.0,3.0,0.2863,-2.5297,0.2857,0.3827,-0.5169,0.026,514.111,-1.8974,0.3061,0.2293,0.554,0.0,106.9952
0.5471,-10.9672,0.1268,0.0,0.0,0.3968,0.6521,232260.3,0.8983,3.871,12.3556,2.0,1.0,0.4915,-9.8514,0.5857,0.1268,-0.8983,0.0503,893.4776,-2.8332,0.3744,0.3473,0.8983,0.0,140.791
0.678,-9.9123,0.1596,0.3799,0.1616,0.3437,0.978,226520.94,0.0391,3.7753,12.3306,1.0,1.0,0.0265,-0.3879,0.0383,0.3213,0.3407,0.0549,0.1027,-2.6255,0.3914,0.3315,0.978,0.0391,107.4117
0.5322,-8.9033,0.0235,0.0786,0.1077,0.0645,0.6446,220959.33,0.7284,3.6827,12.3057,1.0,2.0,0.3876,-6.4851,0.4695,0.1312,-0.6498,0.0015,9.1494,-2.4176,0.3114,0.3091,0.7284,0.0235,103.5026
0.7172,-1.357,0.0987,0.2515,0.0419,0.0243,0.4127,251529.67,0.3365,4.1922,12.4353,2.0,4.0,0.2413,-0.4566,0.1389,0.1406,-0.085,0.0024,1.3325,-0.3237,0.269,0.2473,0.7172,0.0243,109.1011
0.7398,-3.4886,0.0818,0.8194,0.0,0.1918,0.3025,209766.06,0.9883,3.4961,12.2538,1.0,4.0,0.7311,-3.4477,0.299,0.0818,-0.1688,0.0157,1.2046,-0.9979,0.4462,0.3951,0.9883,0.0,126.7984
0.5786,-1.357,0.0646,0.0,0.0,0.1833,0.3979,255896.78,0.9364,4.2649,12.4525,2.0,4.0,0.5418,-1.2707,0.3726,0.0646,-0.9364,0.0118,931.4077,-0.3182,0.3087,0.3514,0.9364,0.0,137.5696
0.975,-5.0386,0.0369,0.3776,0.2649,0.137,0.3958,262958.62,0.0529,4.3826,12.4798,3.0,3.0,0.0515,-0.2664,0.0209,0.3018,0.3247,0.0051,0.1397,-1.1497,0.32,0.323,0.975,0.0369,96.2794
0.6931,-11.6736,0.0437,0.6636,0.0749,0.2364,0.9384,353023.88,0.0176,5.8837,12.7743,4.0,1.0,0.0122,-0.2055,0.0165,0.1185,0.646,0.0103,0.0265,-1.984,0.3811,0.376,0.9384,0.0176,79.0545
0.5785,-13.7191,0.0701,0.1699,0.0797,0.0243,0.5559,261596.9,0.7737,4.3599,12.4746,3.0,0.0,0.4476,-10.614,0.4301,0.1498,-0.6037,0.0017,4.5264,-3.1466,0.3217,0.3051,0.7737,0.0243,124.8903
0.4418,-5.0977,0.0235,0.5549,0.0197,0.3078,0.6221,225730.94,0.1278,3.7622,12.3271,1.0,3.0,0.0565,-0.6515,0.0795,0.0432,0.4271,0.0072,0.2299,-1.355,0.2997,0.2495,0.6221,0.0197,124.3043
0.4897,-11.068,0.044,0.0705,0.0,0.2023,0.543,286700.72,0.7294,4.7783,12.5662,3.0,1.0,0.3572,-8.073,0.3961,0.044,-0.6589,0.0089,10.1987,-2.3163,0.297,0.2878,0.7294,0.0,110.4756
0.975,-3.5944,0.0781,0.2466,0.0,0.3156,0.5393,252738.1,0.3327,4.2123,12.4401,2.0,4.0,0.3244,-1.1958,0.1794,0.0781,-0.086,0.0247,1.3434,-0.8533,0.3553,0.3253,0.975,0.0,118.8133
0.6739,-13.383,0.0235,0.1637,0.0,0.1925,0.5322,296940.12,0.3344,4.949,12.6013,4.0,0.0,0.2253,-4.4753,0.178,0.0235,-0.1707,0.0045,2.0309,-2.7042,0.2743,0.2539,0.6739,0.0,135.5562
0.8147,-9.1855,0.0353,0.2468,0.2638,0.0243,0.6523,253864.19,0.2662,4.2311,12.4446,2.0,2.0,0.2169,-2.4452,0.1737,0.2991,-0.0194,0.0009,1.0743,-2.171,0.3291,0.2985,0.8147,0.0243,143.2215
0.8414,-6.0145,0.0837,0.3725,0.2924,0.0579,0.4725,279399.78,0.8913,4.6567,12.5404,3.0,3.0,0.7499,-5.3605,0.4212,0.3762,-0.5188,0.0048,2.3863,-1.2916,0.4303,0.3328,0.8913,0.0579,139.6409
0.817,-13.8351,0.0718,0.2895,0.0792,0.1769,0.755,282486.44,0.2089,4.7081,12.5514,3.0,0.0,0.1706,-2.8897,0.1577,0.151,0.0806,0.0127,0.719,-2.9386,0.3426,0.3125,0.817,0.0718,124.9459
0.7242,-10.9234,0.0235,0.5397,0.2369,0.2728,0.7238,172915.42,0.0117,2.8819,12.0606,0.0,1.0,0.0085,-0.1282,0.0085,0.2604,0.5279,0.0064,0.0217,-3.7903,0.3618,0.304,0.7242,0.0117,93.7541
0.5666,-6.8479,0.1209,0.4117,0.34,0.0243,0.7189,208220.38,0.6223,3.4703,12.2464,1.0,3.0,0.3526,-4.2617,0.4474,0.4609,-0.2106,0.0029,1.5078,-1.9733,0.4007,0.2587,0.7189,0.0243,125.6965
0.7155,-9.5271,0.1919,0.0876,0.0,0.0243,0.6824,371490.3,0.917,6.1915,12.8253,4.0,2.0,0.6561,-8.7364,0.6257,0.1919,-0.8294,0.0047,10.3453,-1.5387,0.3741,0.3838,0.917,0.0,118.6585
0.7442,-7.6228,0.0235,0.265,0.2546,0.2439,0.7239,217829.97,0.7998,3.6305,12.2915,1.0,2.0,0.5952,-6.0967,0.579,0.2781,-0.5348,0.0057,3.0063,-2.0997,0.4364,0.3108,0.7998,0.0235,148.0155
0.5087,-13.1555,0.0286,0.2046,0.0,0.0243,0.6723,321865.03,0.3025,5.3644,12.6819,4.0,0.0,0.1539,-3.98,0.2034,0.0286,-0.0979,0.0007,1.4713,-2.4524,0.2487,0.2622,0.6723,0.0,126.8319
0.4869,-11.6378,0.0235,0.5996,0.0899,0.2714,0.9474,268073.3,0.0679,4.4679,12.499,3.0,1.0,0.033,-0.7898,0.0643,0.1134,0.5317,0.0064,0.113,-2.6048,0.3552,0.341,0.9474,0.0235,162.8108
0.7595,-9.5906,0.2276,0.308,0.0,0.1356,0.978,224546.05,0.0906,3.7424,12.3218,1.0,1.0,0.0688,-0.8689,0.0886,0.2276,0.2174,0.0309,0.2932,-2.5627,0.3571,0.3684,0.978,0.0,135.7515
0.6976,-9.5953,0.0235,0.3138,0.1519,0.0827,0.9132,299725.53,0.3145,4.9954,12.6106,4.0,1.0,0.2194,-3.0174,0.2872,0.1754,-0.0007,0.0019,0.9989,-1.9208,0.3567,0.331,0.9132,0.0235,98.2618
0.3267,-4.7727,0.0602,0.3969,0.0,0.0243,0.4939,382564.0,0.8499,6.3761,12.8547,4.0,3.0,0.2777,-4.0561,0.4198,0.0602,-0.453,0.0015,2.136,-0.7485,0.3074,0.3091,0.8499,0.0,151.0203
0.6795,-11.0728,0.0969,0.8139,0.2129,0.0243,0.7059,334576.28,0.7263,5.5763,12.7206,4.0,1.0,0.4936,-8.0425,0.5127,0.3098,0.0876,0.0024,0.8913,-1.9857,0.4657,0.3385,0.8139,0.0243,125.9829
0.5678,-4.5976,0.0766,0.6187,0.2431,0.2289,0.5672,180725.39,0.1548,3.0121,12.1047,0.0,3.0,0.0879,-0.7117,0.0878,0.3197,0.4639,0.0175,0.2498,-1.5264,0.351,0.2257,0.6187,0.0766,71.7687
0.8048,-3.8014,0.0749,0.4483,0.0,0.1948,0.2859,122660.914,0.7023,2.0443,11.7172,0.0,4.0,0.5652,-2.6696,0.2008,0.0749,-0.2539,0.0146,1.5629,-1.8595,0.3587,0.3073,0.8048,0.0,102.4882
0.6459,-9.5518,0.0633,0.0,0.1655,0.0243,0.6477,213517.5,0.5749,3.5586,12.2715,1.0,2.0,0.3714,-5.4916,0.3724,0.2288,-0.5749,0.0015,571.8681,-2.6841,0.3031,0.3045,0.6477,0.0,97.0498
0.7577,-12.3517,0.0235,0.2645,0.0,0.2304,0.958,151629.47,0.2339,2.5272,11.9292,0.0,1.0,0.1772,-2.8887,0.224,0.0235,0.0306,0.0054,0.8808,-4.8876,0.3526,0.3652,0.958,0.0,125.8877
0.8063,-1.357,0.1633,0.4334,0.0,0.1958,0.6023,271806.66,0.7389,4.5301,12.5128,3.0,4.0,0.5957,-1.0026,0.445,0.1633,-0.3055,0.032,1.7009,-0.2996,0.42,0.3101,0.8063,0.0,143.9235
0.6248,-6.3961,0.1236,0.334,0.0994,0.0693,0.7167,226563.38,0.2381,3.7761,12.3308,1.0,3.0,0.1487,-1.5227,0.1706,0.2229,0.0959,0.0086,0.7107,-1.6939,0.3151,0.2605,0.7167,0.0693,124.3073
0.4485,-9.4696,0.0756,0.3099,0.1859,0.0243,0.9121,181871.69,0.7345,3.0312,12.1111,0.0,2.0,0.3294,-6.9551,0.6699,0.2615,-0.4246,0.0018,2.3627,-3.1241,0.3844,0.3354,0.9121,0.0243,144.4664
0.6768,-14.8351,0.0235,0.0588,0.4478,0.2464,0.6286,242837.7,0.3567,4.0473,12.4002,2.0,0.0,0.2414,-5.2912,0.2242,0.4713,-0.2979,0.0058,5.9667,-3.6654,0.3484,0.257,0.6768,0.0235,114.7047
0.7898,-20.1213,0.0235,0.0762,0.3305,0.1198,0.3965,326623.47,0.8732,5.4437,12.6966,4.0,0.0,0.6897,-17.5699,0.3462,0.354,-0.797,0.0028,11.3048,-3.6962,0.3728,0.3417,0.8732,0.0235,99.5438
0.7493,-9.082,0.0235,0.2997,0.0,0.1785,0.5746,63973.0,0.0536,1.0662,11.0662,0.0,2.0,0.0402,-0.4868,0.0308,0.0235,0.2461,0.0042,0.1782,-8.518,0.2685,0.2922,0.7493,0.0,80.2441
0.614,-4.4444,0.0829,0.1873,0.0399,0.0243,0.6667,261633.77,0.6467,4.3606,12.4747,3.0,3.0,0.3971,-2.8744,0.4312,0.1228,-0.4594,0.002,3.4346,-1.0192,0.3231,0.3036,0.6667,0.0243,92.231
0.4765,-8.1556,0.0235,0.1833,0.46,0.4386,0.4148,208547.98,0.7065,3.4758,12.2479,1.0,2.0,0.3367,-5.7622,0.2931,0.4835,-0.5232,0.0103,3.833,-2.3464,0.3862,0.2208,0.7065,0.0235,134.2917
0.6485,-1.357,0.0235,0.3489,0.0687,0.1359,0.3796,175864.56,0.4129,2.9311,12.0775,0.0,4.0,0.2678,-0.5603,0.1567,0.0922,-0.064,0.0032,1.18,-0.463,0.2883,0.2232,0.6485,0.0235,92.2393
0.762,-9.9473,0.167,0.0,0.1948,0.2879,0.4208,252871.25,0.7205,4.2145,12.4406,2.0,1.0,0.549,-7.1667,0.3032,0.3618,-0.7205,0.0481,716.6256,-2.3602,0.3647,0.2871,0.762,0.0,75.7608
0.5315,-9.9474,0.0235,0.0679,0.2359,0.1367,0.8171,253841.88,0.7173,4.2307,12.4445,2.0,1.0,0.3812,-7.1349,0.586,0.2594,-0.6494,0.0032,10.4083,-2.3512,0.3614,0.324,0.8171,0.0235,110.9752
0.6167,-9.248,0.087,0.4277,0.0,0.0949,0.2458,141460.53,0.3245,2.3577,11.8598,0.0,2.0,0.2001,-3.0007,0.0797,0.087,0.1032,0.0083,0.7568,-3.9225,0.2567,0.2177,0.6167,0.0,108.922
0.4436,-9.3681,0.1192,0.0,0.2221,0.0243,0.8263,176585.4,0.8761,2.9431,12.0816,0.0,2.0,0.3887,-8.2077,0.724,0.3413,-0.8761,0.0029,871.4623,-3.1831,0.3588,0.3675,0.8761,0.0,158.2796
0.8982,-12.8169,0.0235,0.7388,0.1845,0.2749,0.0256,256650.8,0.5369,4.2775,12.4555,2.0,0.0,0.4822,-6.881,0.0137,0.208,0.2019,0.0065,0.7257,-2.9963,0.3832,0.3473,0.8982,0.0235,82.8724
0.443,-5.6967,0.0235,0.0,0.0779,0.2149,0.604,266730.47,0.8673,4.4455,12.494,3.0,3.0,0.3842,-4.9406,0.5238,0.1014,-0.8673,0.005,862.6429,-1.2815,0.3186,0.3305,0.8673,0.0,119.5214
0.6812,-6.5671,0.0235,0.0824,0.2095,0.3067,0.5815,160920.92,0.2329,2.682,11.9887,0.0,3.0,0.1586,-1.5293,0.1354,0.233,-0.1504,0.0072,2.7907,-2.4486,0.3025,0.2453,0.6812,0.0235,152.0468
0.5341,-4.1768,0.0711,0.4845,0.0,0.1385,0.396,302825.6,0.5178,5.0471,12.6209,4.0,3.0,0.2765,-2.1627,0.2051,0.0711,-0.0333,0.0098,1.0664,-0.8276,0.306,0.2287,0.5341,0.0,138.6356
0.8948,-9.8288,0.0235,0.3134,0.0,0.1671,0.8432,209853.22,0.0139,3.4976,12.2542,1.0,1.0,0.0124,-0.1363,0.0117,0.0235,0.2996,0.0039,0.0441,-2.8102,0.3223,0.3898,0.8948,0.0,139.2602
0.7065,-13.0772,0.0841,0.3427,0.0,0.0243,0.7492,266976.28,0.7661,4.4496,12.4949,3.0,0.0,0.5413,-10.0189,0.574,0.0841,-0.4234,0.002,2.229,-2.939,0.3818,0.354,0.7661,0.0,123.1186
0.6609,-15.7355,0.136,0.0,0.0424,0.0656,0.8181,240263.62,0.4104,4.0044,12.3895,2.0,0.0,0.2712,-6.4578,0.3357,0.1783,-0.4104,0.0089,408.212,-3.9296,0.3047,0.3289,0.8181,0.0,99.0405
0.4736,-3.9864,0.0235,0.1807,0.0,0.1279,0.6386,184420.98,0.1218,3.0737,12.125,1.0,3.0,0.0577,-0.4855,0.0778,0.0235,0.0589,0.003,0.6703,-1.2969,0.2237,0.2402,0.6386,0.0,113.6164
0.4985,-5.9184,0.0235,0.3154,0.1918,0.4569,0.0256,168905.97,0.9077,2.8151,12.0371,0.0,3.0,0.4525,-5.3719,0.0232,0.2153,-0.5923,0.0107,2.8686,-2.1024,0.3456,0.3116,0.9077,0.0235,71.0533
0.8585,-11.386,0.0486,0.4844,0.0,0.3045,0.4907,283985.6,0.0979,4.7331,12.5567,3.0,1.0,0.084,-1.1143,0.048,0.0486,0.3865,0.0148,0.2016,-2.4056,0.3264,0.3086,0.8585,0.0,86.5494
0.6693,-8.9964,0.0235,0.0433,0.0,0.1239,0.2493,272647.1,0.8903,4.5441,12.5159,3.0,2.0,0.5959,-8.0098,0.222,0.0235,-0.847,0.0029,20.0859,-1.9798,0.2857,0.3534,0.8903,0.0,116.1326
0.5402,-14.4959,0.146,0.0,0.1039,0.1375,0.4387,232777.52,0.6105,3.8796,12.3578,2.0,0.0,0.3298,-8.8492,0.2678,0.2499,-0.6105,0.0201,607.212,-3.7364,0.2824,0.2414,0.6105,0.0,114.1028
0.7054,-7.6204,0.0449,0.1261,0.0,0.1339,0.5271,250515.25,0.4958,4.1753,12.4313,2.0,2.0,0.3498,-3.7782,0.2613,0.0449,-0.3697,0.006,3.9017,-1.8251,0.2905,0.2789,0.7054,0.0,128.5146
0.766,-6.4715,0.0561,0.3925,0.2095,0.1629,0.7744,177801.34,0.1385,2.9634,12.0884,0.0,3.0,0.1061,-0.8965,0.1073,0.2655,0.2539,0.0091,0.3521,-2.1838,0.3571,0.3001,0.7744,0.0561,130.8636
0.5809,-14.5742,0.0235,0.0788,0.2767,0.2868,0.4529,266717.62,0.9583,4.4453,12.494,3.0,0.0,0.5567,-13.967,0.434,0.3002,-0.8795,0.0067,12.0116,-3.2786,0.3797,0.3208,0.9583,0.0235,139.6972
0.8066,-11.0934,0.102,0.0,0.3369,0.0696,0.7868,177554.69,0.9377,2.9592,12.087,0.0,1.0,0.7563,-10.4019,0.7377,0.4389,-0.9377,0.0071,932.6675,-3.7487,0.4342,0.3995,0.9377,0.0,86.6243
0.6069,-18.5025,0.0871,0.2636,0.0,0.2926,0.5917,225342.84,0.3549,3.7557,12.3254,1.0,0.0,0.2154,-6.5659,0.21,0.0871,-0.0912,0.0255,1.3409,-4.9265,0.3138,0.2301,0.6069,0.0,86.4117
0.7464,-10.8536,0.1334,0.2417,0.2745,0.1855,0.4578,264874.28,0.1368,4.4146,12.487,3.0,1.0,0.1021,-1.4848,0.0626,0.4079,0.1049,0.0248,0.5637,-2.4586,0.3109,0.2217,0.7464,0.1334,141.8828
0.975,-14.0988,0.1957,0.04,0.1224,0.0243,0.337,286586.84,0.5479,4.7764,12.5658,3.0,0.0,0.5342,-7.7243,0.1846,0.3181,-0.5079,0.0048,13.3574,-2.9517,0.3203,0.3419,0.975,0.0243,136.4684
0.4871,-14.8028,0.0235,0.0254,0.1906,0.2526,0.4478,275261.72,0.9912,4.5877,12.5255,3.0,0.0,0.4828,-14.6725,0.4439,0.2141,-0.9658,0.0059,37.5427,-3.2266,0.3455,0.3382,0.9912,0.0235,130.7324
0.6196,-3.5395,0.1245,0.4771,0.1377,0.0243,0.4576,235956.33,0.5449,3.9326,12.3714,2.0,4.0,0.3376,-1.9286,0.2493,0.2622,-0.0678,0.003,1.1398,-0.9,0.3408,0.238,0.6196,0.0243,103.4626
0.975,-1.357,0.0235,0.0011,0.1845,0.2902,0.6413,327959.8,0.4899,5.466,12.7006,4.0,4.0,0.4776,-0.6647,0.3142,0.208,-0.4888,0.0068,232.0618,-0.2483,0.3722,0.3538,0.975,0.0011,163.2782
0.6694,-17.5567,0.0947,0.0,0.0,0.0243,0.3902,168943.1,0.3855,2.8157,12.0373,0.0,0.0,0.2581,-6.7687,0.1504,0.0947,-0.3855,0.0023,383.4779,-6.2353,0.2235,0.2611,0.6694,0.0,104.1545
0.4416,-5.1222,0.0235,0.0684,0.1369,0.2426,0.5391,249958.25,0.9283,4.166,12.4291,2.0,3.0,0.4099,-4.7551,0.5004,0.1604,-0.86,0.0057,13.3858,-1.2295,0.34,0.3217,0.9283,0.0235,123.0529
0.5713,-6.2525,0.0584,0.367,0.045,0.3019,0.978,382704.28,0.1902,6.3784,12.855,4.0,3.0,0.1087,-1.1892,0.186,0.1034,0.1768,0.0176,0.5168,-0.9803,0.3588,0.3289,0.978,0.045,161.8323
0.7838,-3.3696,0.0685,0.2735,0.1286,0.257,0.5026,122932.055,0.4424,2.0489,11.7194,0.0,4.0,0.3468,-1.4907,0.2223,0.1972,-0.1689,0.0176,1.6115,-1.6446,0.3509,0.2459,0.7838,0.0685,78.9481
0.6094,-11.9145,0.0956,0.3824,0.0,0.1613,0.4146,300943.94,0.1169,5.0157,12.6147,4.0,1.0,0.0712,-1.3924,0.0484,0.0956,0.2655,0.0154,0.3048,-2.3754,0.2543,0.2182,0.6094,0.0,100.5508
0.587,-8.0656,0.0692,0.5201,0.0,0.4116,0.5712,202819.95,0.0408,3.3803,12.2201,1.0,2.0,0.0239,-0.3291,0.0233,0.0692,0.4793,0.0285,0.0783,-2.386,0.3143,0.2664,0.587,0.0,82.5519
0.5689,-3.5264,0.1287,0.3398,0.0976,0.3464,0.7915,225730.92,0.7305,3.7622,12.3271,1.0,4.0,0.4156,-2.5759,0.5782,0.2263,-0.3906,0.0446,2.1432,-0.9373,0.4291,0.2759,0.7915,0.0976,122.2011
0.4675,-4.7777,0.0235,0.247,0.0,0.0476,0.0256,267514.47,0.9487,4.4586,12.4969,3.0,3.0,0.4435,-4.5324,0.0243,0.0235,-0.7017,0.0011,3.826,-1.0716,0.2514,0.3513,0.9487,0.0,131.2454
0.6124,-8.4917,0.0909,0.0,0.1483,0.2927,0.5583,248785.33,0.2678,4.1464,12.4244,2.0,2.0,0.164,-2.2741,0.1495,0.2392,-0.2678,0.0266,266.3722,-2.048,0.2815,0.2309,0.6124,0.0,134.2023
0.7748,-10.9087,0.1406,0.4236,0.2045,0.1619,0.4512,273690.66,0.2911,4.5615,12.5198,3.0,1.0,0.2255,-3.1752,0.1313,0.3451,0.1326,0.0228,0.6855,-2.3915,0.3497,0.2236,0.7748,0.1406,166.204
0.5823,-13.4254,0.0235,0.3544,0.3488,0.1006,0.6513,305786.84,0.4199,5.0964,12.6306,4.0,0.0,0.2445,-5.6369,0.2735,0.3723,-0.0655,0.0024,1.1815,-2.6343,0.3544,0.2303,0.6513,0.0235,85.2177
0.7074,-1.357,0.0235,0.2674,0.0,0.0782,0.3816,261892.22,0.6895,4.3649,12.4757,3.0,4.0,0.4878,-0.9357,0.2631,0.0235,-0.4221,0.0018,2.5689,-0.3109,0.3068,0.3002,0.7074,0.0,116.027
0.5866,-12.846,0.1067,0.716,0.0,0.1923,0.7322,242575.39,0.0653,4.0429,12.3991,2.0,0.0,0.0383,-0.8384,0.0478,0.1067,0.6507,0.0205,0.091,-3.1774,0.3427,0.3223,0.7322,0.0,85.9225
0.7726,-7.8732,0.038,0.0,0.0966,0.3354,0.5899,215810.17,0.5933,3.5968,12.2822,1.0,2.0,0.4584,-4.6709,0.35,0.1346,-0.5933,0.0127,590.1037,-2.1889,0.3465,0.3108,0.7726,0.0,109.0912
0.4326,-4.7361,0.0235,0.126,0.0989,0.0914,0.7675,294021.34,0.7595,4.9004,12.5914,4.0,3.0,0.3285,-3.5969,0.5829,0.1224,-0.6335,0.0021,5.9823,-0.9665,0.3285,0.3246,0.7675,0.0235,134.4866
0.975,-9.1245,0.0701,0.3051,0.0957,0.3244,0.0256,180582.47,0.2817,3.0097,12.1039,0.0,2.0,0.2746,-2.5701,0.0072,0.1658,0.0234,0.0227,0.9202,-3.0317,0.2968,0.3231,0.975,0.0256,148.6061
0.4671,-1.357,0.0782,0.0,0.1649,0.3135,0.9144,104092.93,0.9073,1.7349,11.553,0.0,4.0,0.4237,-1.2312,0.8296,0.243,-0.9073,0.0245,902.4296,-0.7822,0.4065,0.3769,0.9144,0.0,158.0188
0.7227,-1.357,0.0683,0.1291,0.2878,0.1515,0.8531,149519.31,0.2313,2.492,11.9152,0.0,4.0,0.1671,-0.3138,0.1973,0.3561,-0.1022,0.0103,1.778,-0.5445,0.3491,0.3103,0.8531,0.0683,164.2762
0.7691,-6.0776,0.1488,0.0,0.0874,0.4339,0.2458,228844.03,0.1758,3.8141,12.3408,1.0,3.0,0.1352,-1.0684,0.0432,0.2362,-0.1758,0.0646,174.8627,-1.5935,0.2658,0.2602,0.7691,0.0,110.4402
0.6525,-13.8249,0.0235,0.0,0.4966,0.3059,0.7909,176488.9,0.6974,2.9415,12.081,0.0,0.0,0.4551,-9.6415,0.5516,0.5201,-0.6974,0.0072,693.6819,-4.7,0.4238,0.3217,0.7909,0.0,93.8222
